13850	3.91082	0.875257	0.883818	-0.00856072
13950	3.93906	0.866065	0.876013	-0.00994837
14050	3.96729	0.854307	0.866324	-0.0120165
14150	3.99553	0.839852	0.854044	-0.0141919
14250	4.02377	0.82315	0.838122	-0.014972
14350	4.05201	0.850593	0.863276	-0.0126835
14450	4.08024	0.937599	0.951033	-0.0134338
14550	4.10848	0.952088	0.959403	-0.00731534
14650	4.13672	0.954464	0.959849	-0.00538492
14750	4.16495	0.955424	0.959633	-0.00420839
14850	4.19319	0.955812	0.95936	-0.00354826
14950	4.22143	0.955866	0.959083	-0.00321692
15050	4.24966	0.955888	0.958804	-0.00291628
15150	4.2779	0.955867	0.958525	-0.00265884
15250	4.30614	0.955719	0.958246	-0.00252676
15350	4.33438	0.955584	0.957966	-0.00238168
15450	4.36261	0.955197	0.957685	-0.00248832
15550	4.39085	0.954987	0.957404	-0.00241697
15650	4.41909	0.95488	0.957122	-0.00224274
15750	4.44732	0.954976	0.95684	-0.00186461
15850	4.47556	0.954566	0.956558	-0.00199127
15950	4.5038	0.954216	0.956274	-0.0020588
16050	4.53203	0.95398	0.955991	-0.00201029
16150	4.56027	0.953888	0.955706	-0.00181812
16250	4.58851	0.953599	0.955422	-0.00182301
16350	4.61674	0.953277	0.955137	-0.00185961
16450	4.64498	0.953165	0.954851	-0.00168651
16550	4.67322	0.952941	0.954565	-0.00162429
16650	4.70146	0.952553	0.954278	-0.00172561
16750	4.72969	0.952613	0.953991	-0.00137848
16850	4.75793	0.952239	0.953704	-0.00146455
16950	4.78617	0.952049	0.953416	-0.00136644
17050	4.8144	0.951833	0.953127	-0.00129455
17150	4.84264	0.951582	0.952839	-0.00125611
17250	4.87088	0.9513	0.952549	-0.00124913
17350	4.89911	0.951105	0.952259	-0.0011546
17450	4.92735	0.950686	0.951969	-0.00128359
17550	4.95559	0.950565	0.951679	-0.0011133
17650	4.98383	0.950236	0.951388	-0.0011512
17750	5.01206	0.949814	0.951096	-0.00128204
17850	5.0403	0.949639	0.950804	-0.00116551
17950	5.06854	0.949544	0.950512	-0.000968039
