14650	4.13672	4.13672	0.575054	3.56167
14750	4.16495	4.16495	0.572871	3.59208
14850	4.19319	4.19319	0.570692	3.6225
14950	4.22143	4.22143	0.568516	3.65291
15050	4.24966	4.24966	0.566343	3.68332
15150	4.2779	4.2779	0.564174	3.71373
15250	4.30614	4.30614	0.562009	3.74413
15350	4.33438	4.33438	0.559847	3.77453
15450	4.36261	4.36261	0.55769	3.80492
15550	4.39085	4.39085	0.555536	3.83531
15650	4.41909	4.41909	0.553386	3.8657
15750	4.44732	4.44732	0.55124	3.89608
15850	4.47556	4.47556	0.549098	3.92646
15950	4.5038	4.5038	0.54696	3.95684
16050	4.53203	4.53203	0.544827	3.9872
16150	4.56027	4.56027	0.542697	4.01757
16250	4.58851	4.58851	0.540572	4.04794
16350	4.61674	4.61674	0.538452	4.07829
16450	4.64498	4.64498	0.536336	4.10864
16550	4.67322	4.67322	0.534224	4.139
16650	4.70146	4.70146	0.532117	4.16934
16750	4.72969	4.72969	0.530014	4.19968
16850	4.75793	4.75793	0.527916	4.23001
16950	4.78617	4.78617	0.525822	4.26035
17050	4.8144	4.8144	0.523733	4.29067
17150	4.84264	4.84264	0.521649	4.32099
17250	4.87088	4.87088	0.51957	4.35131
17350	4.89911	4.89911	0.517495	4.38161
17450	4.92735	4.92735	0.515425	4.41192
17550	4.95559	4.95559	0.51336	4.44223
17650	4.98383	4.98383	0.5113	4.47253
17750	5.01206	5.01206	0.509245	4.50282
17850	5.0403	5.0403	0.507195	4.5331
17950	5.06854	5.06854	0.505149	4.56339

2639.93	0.745436	1	3	7
2639.93	0.745436	1	7	3
2639.93	0.745436	3	1	7
2639.93	0.745436	3	7	1
2639.93	0.745436	7	1	3
2639.93	0.745436	7	3	1
2639.93	0.745436	3	5	5
2639.93	0.745436	5	3	5
2639.93	0.745436	5	5	3
2709.72	0.765142	2	6	4
2709.72	0.765142	4	6	2
2709.72	0.765142	6	2	4
2709.72	0.765142	6	4	2
2709.72	0.765142	2	4	6
2709.72	0.765142	4	2	6
2812.01	0.794026	0	4	6
2812.01	0.794026	0	6	4
2812.01	0.794026	4	0	6
2812.01	0.794026	4	6	0
2812.01	0.794026	6	0	4
2812.01	0.794026	6	4	0
2839.44	0.801772	1	1	7
2839.44	0.801772	1	7	1
2839.44	0.801772	7	1	1
2839.44	0.801773	1	5	5
2839.44	0.801773	5	1	5
2839.44	0.801773	5	5	1
2926.83	0.826448	4	4	4
3056.97	0.863197	2	6	2
3056.97	0.863197	6	2	2
3056.97	0.863197	2	2	6
3092.32	0.873177	3	3	5
3092.32	0.873177	3	5	3
3092.32	0.873177	5	3	3
3206.18	0.905329	0	6	2
3206.18	0.905329	2	6	0
3206.18	0.905329	6	0	2
3206.18	0.905329	6	2	0
3206.18	0.905329	0	2	6
3206.18	0.905329	2	0	6
3379.61	0.9543	0	6	0
3379.61	0.9543	6	0	0
3379.61	0.9543	0	0	6
3379.61	0.9543	2	4	4
3379.61	0.9543	4	2	4
3379.61	0.9543	4	4	2
3427.55	0.967837	1	3	5
3427.55	0.967837	1	5	3
3427.55	0.967837	3	1	5
3427.55	0.967837	3	5	1
3427.55	0.967837	5	1	3
3427.55	0.967837	5	3	1
3584.62	1.01219	0	4	4
3584.62	1.01219	4	0	4
3584.62	1.01219	4	4	0
3902.44	1.10193	1	1	5
3902.44	1.10193	1	5	1
3902.44	1.10193	5	1	1
3902.44	1.10193	3	3	3
4139.16	1.16877	2	2	4
4139.16	1.16877	2	4	2
4139.16	1.16877	4	2	2
4534.23	1.28033	0	2	4
4534.23	1.28033	0	4	2
4534.23	1.28033	2	0	4
4534.23	1.28033	2	4	0
4534.23	1.28033	4	0	2
4534.23	1.28033	4	2	0
4652.02	1.31359	3	3	1
4652.02	1.31359	1	3	3
4652.02	1.31359	3	1	3
5069.42	1.43145	0	0	4
5069.42	1.43145	0	4	0
5069.42	1.43145	4	0	0
5853.66	1.6529	2	2	2
6113.95	1.72639	1	3	1
6113.95	1.72639	3	1	1
6113.95	1.72639	1	1	3
7169.24	2.02438	0	2	2
7169.24	2.02438	2	0	2
7169.24	2.02438	2	2	0
10138.8	2.8629	0	0	2
10138.8	2.8629	0	2	0
10138.8	2.8629	2	0	0
11707.3	3.30579	1	1	1

